,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1015,1.4885,-0.03%,开放申购,开放赎回,850003,2021-04-30
2,1.1018,1.4888,0.07%,开放申购,开放赎回,850003,2021-04-29
3,1.1010,1.4880,0.02%,开放申购,开放赎回,850003,2021-04-28
4,1.1008,1.4878,-0.04%,开放申购,开放赎回,850003,2021-04-27
5,1.1012,1.4882,0.00%,开放申购,开放赎回,850003,2021-04-26
6,1.1012,1.4882,-0.01%,开放申购,开放赎回,850003,2021-04-23
7,1.1013,1.4883,0.00%,开放申购,开放赎回,850003,2021-04-22
8,1.1013,1.4883,-0.03%,开放申购,开放赎回,850003,2021-04-21
9,1.1016,1.4886,0.01%,开放申购,开放赎回,850003,2021-04-20
10,1.1015,1.4885,0.15%,开放申购,开放赎回,850003,2021-04-19
12,1.0999,1.4869,0.06%,开放申购,开放赎回,850003,2021-04-16
13,1.0992,1.4862,0.04%,开放申购,开放赎回,850003,2021-04-15
14,1.0988,1.4858,0.05%,开放申购,开放赎回,850003,2021-04-14
15,1.0982,1.4852,-0.02%,开放申购,开放赎回,850003,2021-04-13
16,1.0984,1.4854,-0.09%,开放申购,开放赎回,850003,2021-04-12
17,1.0994,1.4864,0.00%,开放申购,开放赎回,850003,2021-04-09
18,1.0994,1.4864,0.02%,开放申购,开放赎回,850003,2021-04-08
19,1.0992,1.4862,0.00%,开放申购,开放赎回,850003,2021-04-07
20,1.0992,1.4862,0.02%,开放申购,开放赎回,850003,2021-04-06
21,1.0990,1.4860,0.06%,开放申购,开放赎回,850003,2021-04-02
23,1.0983,1.4853,0.05%,开放申购,开放赎回,850003,2021-04-01
24,1.0978,1.4848,-0.06%,开放申购,开放赎回,850003,2021-03-31
25,1.0985,1.4855,0.09%,开放申购,开放赎回,850003,2021-03-30
26,1.0975,1.4845,0.02%,开放申购,开放赎回,850003,2021-03-29
27,1.0973,1.4843,0.11%,开放申购,开放赎回,850003,2021-03-26
28,1.0961,1.4831,0.05%,开放申购,开放赎回,850003,2021-03-25
29,1.0956,1.4826,-0.15%,开放申购,开放赎回,850003,2021-03-24
30,1.0973,1.4843,-0.08%,开放申购,开放赎回,850003,2021-03-23
31,1.0982,1.4852,0.05%,开放申购,开放赎回,850003,2021-03-22
32,1.0976,1.4846,-0.06%,开放申购,开放赎回,850003,2021-03-19
34,1.0983,1.4853,0.05%,开放申购,开放赎回,850003,2021-03-18
35,1.0977,1.4847,0.03%,开放申购,开放赎回,850003,2021-03-17
36,1.0974,1.4844,0.02%,开放申购,开放赎回,850003,2021-03-16
37,1.0972,1.4842,-0.10%,开放申购,开放赎回,850003,2021-03-15
38,1.0983,1.4853,0.01%,开放申购,开放赎回,850003,2021-03-12
39,1.0982,1.4852,0.17%,开放申购,开放赎回,850003,2021-03-11
40,1.0963,1.4833,0.03%,开放申购,开放赎回,850003,2021-03-10
41,1.0960,1.4830,-0.03%,开放申购,开放赎回,850003,2021-03-09
42,1.0963,1.4833,-0.17%,开放申购,开放赎回,850003,2021-03-08
43,1.0982,1.4852,-0.03%,开放申购,开放赎回,850003,2021-03-05
45,1.0985,1.4855,-0.12%,开放申购,开放赎回,850003,2021-03-04
46,1.0998,1.4868,0.08%,开放申购,开放赎回,850003,2021-03-03
47,1.0989,1.4859,-0.03%,开放申购,开放赎回,850003,2021-03-02
48,1.0992,1.4862,0.07%,开放申购,开放赎回,850003,2021-03-01
49,1.0984,1.4854,-0.07%,开放申购,开放赎回,850003,2021-02-26
50,1.0992,1.4862,0.05%,开放申购,开放赎回,850003,2021-02-25
51,1.0987,1.4857,-0.11%,开放申购,开放赎回,850003,2021-02-24
52,1.0999,1.4869,0.00%,开放申购,开放赎回,850003,2021-02-23
53,1.0999,1.4869,0.02%,开放申购,开放赎回,850003,2021-02-22
54,1.0997,1.4867,0.03%,开放申购,开放赎回,850003,2021-02-19
56,1.0994,1.4864,0.09%,开放申购,开放赎回,850003,2021-02-18
57,1.0984,1.4854,0.04%,开放申购,开放赎回,850003,2021-02-10
58,1.0980,1.4850,0.07%,开放申购,开放赎回,850003,2021-02-09
59,1.0972,1.4842,0.05%,开放申购,开放赎回,850003,2021-02-08
60,1.0966,1.4836,-0.01%,开放申购,开放赎回,850003,2021-02-05
61,1.0967,1.4837,-0.10%,开放申购,开放赎回,850003,2021-02-04
62,1.0978,1.4848,-0.08%,开放申购,开放赎回,850003,2021-02-03
63,1.0987,1.4857,0.06%,开放申购,开放赎回,850003,2021-02-02
64,1.0980,1.4850,0.07%,开放申购,开放赎回,850003,2021-02-01
65,1.0972,1.4842,-0.15%,开放申购,开放赎回,850003,2021-01-29
67,1.0989,1.4859,-0.53%,开放申购,开放赎回,850003,2021-01-28
68,1.1047,1.4917,0.06%,开放申购,开放赎回,850003,2021-01-27
69,1.1040,1.4910,,封闭期,封闭期,850003,2021-01-26
70,1.1082,1.4952,,封闭期,封闭期,850003,2021-01-22
71,1.1078,1.4948,-0.10%,封闭期,封闭期,850003,2021-01-15
72,1.1089,1.4959,,封闭期,封闭期,850003,2021-01-14
