,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0263,1.0263,,暂停申购,暂停赎回,009895,2021-04-30
2,1.0255,1.0255,,暂停申购,暂停赎回,009895,2021-04-23
3,1.0247,1.0247,,暂停申购,暂停赎回,009895,2021-04-16
4,1.0239,1.0239,,暂停申购,暂停赎回,009895,2021-04-09
5,1.0231,1.0231,,暂停申购,暂停赎回,009895,2021-04-02
6,1.0223,1.0223,,暂停申购,暂停赎回,009895,2021-03-26
7,1.0215,1.0215,,暂停申购,暂停赎回,009895,2021-03-19
8,1.0207,1.0207,,暂停申购,暂停赎回,009895,2021-03-12
9,1.0199,1.0199,,暂停申购,暂停赎回,009895,2021-03-05
10,1.0192,1.0192,,暂停申购,暂停赎回,009895,2021-02-26
12,1.0184,1.0184,,暂停申购,暂停赎回,009895,2021-02-19
13,1.0175,1.0175,,暂停申购,暂停赎回,009895,2021-02-10
14,1.0170,1.0170,,暂停申购,暂停赎回,009895,2021-02-05
15,1.0165,1.0165,,暂停申购,暂停赎回,009895,2021-01-29
16,1.0160,1.0160,,暂停申购,暂停赎回,009895,2021-01-22
17,1.0152,1.0152,,暂停申购,暂停赎回,009895,2021-01-15
18,1.0144,1.0144,,暂停申购,暂停赎回,009895,2021-01-08
